postal_code,status,region_mm,region_en,township_mm,township_en,locality_mm,locality_en,inferred_locality_type,matched_township_id,matched_local_admin_area_id,name_evidence,match_method,duplicate_extra_source_rows,source_row_count_en,source_row_count_my,reason,matched_township_public_id,v2_status,v2_reason,matched_local_admin_public_id
0112001,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ရွှေကူ မြို့နယ်,Shwegu Township,အမှတ် (၁) ရပ်ကွက်,No (1) Quarter,ward,6589,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6589 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0112002,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ရွှေကူ မြို့နယ်,Shwegu Township,အမှတ် (၂) ရပ်ကွက်,No (2) Quarter,ward,6589,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6589 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0112003,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ရွှေကူ မြို့နယ်,Shwegu Township,အမှတ် (၃) ရပ်ကွက်,No (3) Quarter,ward,6589,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6589 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0112004,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ရွှေကူ မြို့နယ်,Shwegu Township,အမှတ် (၄) ရပ်ကွက်,No (4) Quarter,ward,6589,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6589 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0112225,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ရွှေကူ မြို့နယ်,Shwegu Township,နမ့်ခူး ကျေးရွာအုပ်စု,Nam Hku Village Tract,village_tract,6589,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6589 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0112226,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ရွှေကူ မြို့နယ်,Shwegu Township,လဖိုင်ကထောင် ကျေးရွာအုပ်စု,La Hpai Ka Htaung Village Tract,village_tract,6589,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6589 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0112227,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ရွှေကူ မြို့နယ်,Shwegu Township,ဖလပ်လွယ်ဘော် ကျေးရွာအုပ်စု,Hpa Lat Loi Baw Village Tract,village_tract,6589,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6589 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0112228,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ရွှေကူ မြို့နယ်,Shwegu Township,ဒါ့ရှီလွယ်ဘော် ကျေးရွာအုပ်စု,Da Shee Loi Baw Village Tract,village_tract,6589,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6589 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0112229,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ရွှေကူ မြို့နယ်,Shwegu Township,ကင်လားကောင် ကျေးရွာအုပ်စု,Kin La Kawng Village Tract,village_tract,6589,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6589 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0112230,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ရွှေကူ မြို့နယ်,Shwegu Township,ဖာ့ဝတ် ကျေးရွာအုပ်စု,Hpa Wut Village Tract,village_tract,6589,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6589 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0112234,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ရွှေကူ မြို့နယ်,Shwegu Township,ခါ့ဖောက် ကျေးရွာအုပ်စု,Hka Hpauk Village Tract,village_tract,6589,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6589 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0112236,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ရွှေကူ မြို့နယ်,Shwegu Township,ရွှေချောင်းသာ ကျေးရွာအုပ်စု,Shwe Chaung Thar Village Tract,village_tract,6589,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6589 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0113001,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ဗန်းမော် မြို့နယ်,Bhamo Township,ခွန်သာ ရပ်ကွက်,Khun Thar Quarter,ward,6612,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6612 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0113002,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ဗန်းမော် မြို့နယ်,Bhamo Township,မြို့မ ရပ်ကွက်,Myo Ma Quarter,ward,6612,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6612 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0113003,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ဗန်းမော် မြို့နယ်,Bhamo Township,အလည်ရပ် ရပ်ကွက်,Ah Lel Yat Quarter,ward,6612,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6612 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0113004,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ဗန်းမော် မြို့နယ်,Bhamo Township,မင်းကုန်း ရပ်ကွက်,Min Kone Quarter,ward,6612,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6612 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0113005,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ဗန်းမော် မြို့နယ်,Bhamo Township,သာစည် ရပ်ကွက်,Thar Si Quarter,ward,6612,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6612 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0113006,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ဗန်းမော် မြို့နယ်,Bhamo Township,ပေါက်ကုန်း ရပ်ကွက်,Pauk Kone Quarter,ward,6612,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6612 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0113007,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ဗန်းမော် မြို့နယ်,Bhamo Township,မင်းကျောင်းကုန်း ရပ်ကွက်,Min Kyaung Kone Quarter,ward,6612,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6612 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0113008,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ဗန်းမော် မြို့နယ်,Bhamo Township,ညောင်ပင် ရပ်ကွက်,Nyaung Pin Quarter,ward,6612,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6612 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0113009,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ဗန်းမော် မြို့နယ်,Bhamo Township,သီရိ ရပ်ကွက်,Thi Ri Quarter,ward,6612,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6612 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0113010,missing_local_admin_identity,ကချင်ပြည်နယ်,Kachin State,ဗန်းမော် မြို့နယ်,Bhamo Township,ဆင်ကုန်း ရပ်ကွက်,Sin Kone Quarter,ward,6612,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6612 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
