source_key,entity_type,survivor_core_id,duplicate_core_ids,preserve_survivor_geometry,hard_delete,dependency_counts_survivor,dependency_counts_duplicates,repoint_plan,recommended_decision,review_decision,review_note
village:151040:row581:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119745,119810,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119810:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:151055:row590:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119786,119943,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119943:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:152149:row604:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119712,119792,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119792:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:152433:row612:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119712,119792,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119792:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:153008:row631:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119808,119915,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119915:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:153166:row636:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119808,119915,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119915:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:153329:row650:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119626,119710,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119710:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:153337:row658:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119626,119710,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119710:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:154541:row679:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119740,119908,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119908:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:154544:row686:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119761,119829,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119829:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:155342:row691:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119691,119785;119838;119871;119894,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119785:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|119838:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|119871:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|119894:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:155340:row696:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119690,119764;119801,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119764:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|119801:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:156923:row735:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119577,119715;149466,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119715:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|149466:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:156937:row743:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119795,119902,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119902:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:156939:row744:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119759,119800,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119800:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:156975:row748:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119795,119902,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119902:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:156974:row749:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119759,119800,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119800:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:156973:row750:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119690,119764;119801,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119764:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|119801:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:158042:row751:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119691,119785;119838;119871;119894,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119785:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|119838:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|119871:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|119894:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:158294:row770:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119665,119734,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119734:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:158291:row773:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119770,119779,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119779:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:158428:row777:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119740,119908,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119908:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:158769:row785:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119708,119751,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119751:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:158775:row786:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119713,119818,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119818:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:158773:row787:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119641,119782,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119782:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:158925:row790:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119691,119785;119838;119871;119894,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119785:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|119838:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|119871:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|119894:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:158926:row794:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119895,126874,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,126874:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:159030:row804:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village,119739,119903,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,119903:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
